date,sku_id,units_sold,unit_price,promotion,product_name,category,list_price,reorder_point,day_name,month,is_weekend,is_holiday,on_hand_units,on_order_units
2025-04-26,144,24,650,0,Bookshelf 44,Stationery,350,45,Saturday,4,1,0,215.0,43.0
2025-04-26,239,25,1500,0,Conference Chair 139,Electronics,750,83,Saturday,4,1,0,,
2025-04-26,259,23,650,0,Conference Chair 159,Accessories,1200,78,Saturday,4,1,0,,
2025-04-26,160,34,350,1,Drawer Unit 60,Stationery,550,29,Saturday,4,1,0,,
2025-04-26,115,27,999,0,Office Desk 15,Accessories,850,55,Saturday,4,1,0,,
2025-04-26,212,34,1500,0,Wall Clock 112,Home Decor,999,36,Saturday,4,1,0,,
2025-04-26,115,31,999,0,Office Desk 15,Accessories,850,55,Saturday,4,1,0,,
2025-04-26,260,16,700,0,Drawer Unit 160,Home Decor,2200,82,Saturday,4,1,0,100.0,11.0
2025-04-26,135,28,350,0,Office Desk 35,Electronics,350,58,Saturday,4,1,0,,
2025-04-26,152,43,700,1,Wall Clock 52,Stationery,1500,20,Saturday,4,1,0,,
2025-04-26,225,22,850,0,Monitor Stand 125,Storage,1500,23,Saturday,4,1,0,,
2025-04-26,111,29,450,0,Table Lamp 11,Electronics,850,50,Saturday,4,1,0,,
2025-04-26,162,24,1200,0,Study Table 62,Office Supplies,999,58,Saturday,4,1,0,,
2025-04-26,128,30,350,0,Notebook 28,Stationery,750,23,Saturday,4,1,0,,
2025-04-26,143,24,700,0,Desk Lamp 43,Electronics,900,76,Saturday,4,1,0,,
2025-04-26,255,24,850,0,Office Desk 155,Electronics,600,28,Saturday,4,1,0,,
2025-04-26,146,39,999,1,Keyboard 46,Office Supplies,750,85,Saturday,4,1,0,,
2025-04-26,109,26,550,0,File Cabinet 9,Furniture,850,30,Saturday,4,1,0,,
2025-04-26,143,43,700,1,Desk Lamp 43,Electronics,900,76,Saturday,4,1,0,,
2025-04-26,118,34,850,1,Desk Organizer 18,Lighting,1800,25,Saturday,4,1,0,87.0,36.0
2025-04-26,225,28,850,1,Monitor Stand 125,Storage,1500,23,Saturday,4,1,0,,
2025-04-26,295,27,450,0,Office Desk 195,Electronics,1800,32,Saturday,4,1,0,,
2025-04-26,134,23,999,0,Printer Stand 34,Lighting,1800,50,Saturday,4,1,0,,
2025-04-26,246,40,350,1,Keyboard 146,Lighting,1500,41,Saturday,4,1,0,,
2025-04-26,173,38,1200,1,Whiteboard 73,Furniture,2200,89,Saturday,4,1,0,,
2025-04-26,238,48,1500,1,Desk Organizer 138,Lighting,700,59,Saturday,4,1,0,,
2025-04-26,142,50,1500,1,Study Table 42,Lighting,450,87,Saturday,4,1,0,,
2025-04-26,203,36,550,1,Desk Lamp 103,Accessories,750,41,Saturday,4,1,0,,
2025-04-26,202,19,550,0,Study Table 102,Office Supplies,750,76,Saturday,4,1,0,,
2025-04-26,220,23,350,0,Drawer Unit 120,Home Decor,600,70,Saturday,4,1,0,,
2025-04-26,127,33,999,0,Mouse 27,Electronics,700,57,Saturday,4,1,0,,
2025-04-26,151,18,1200,0,Table Lamp 51,Electronics,1500,36,Saturday,4,1,0,,
2025-04-26,248,37,700,1,Notebook 148,Stationery,850,62,Saturday,4,1,0,,
2025-04-26,287,23,250,0,Mouse 187,Electronics,700,50,Saturday,4,1,0,,
2025-04-26,103,32,700,0,Desk Lamp 3,Electronics,750,89,Saturday,4,1,0,133.0,73.0
2025-04-26,183,37,850,1,Desk Lamp 83,Electronics,700,85,Saturday,4,1,0,,
2025-04-26,277,26,999,0,Laptop Stand 177,Furniture,600,55,Saturday,4,1,0,,
2025-04-26,158,40,450,0,Desk Organizer 58,Lighting,850,66,Saturday,4,1,0,,
2025-04-26,190,31,350,1,Pen Holder 90,Lighting,1800,60,Saturday,4,1,0,,
2025-04-26,281,36,999,1,Office Chair 181,Storage,1500,92,Saturday,4,1,0,,
2025-04-26,294,29,850,1,Printer Stand 194,Lighting,250,87,Saturday,4,1,0,,
2025-04-26,232,22,700,0,Wall Clock 132,Stationery,600,94,Saturday,4,1,0,,
2025-04-26,239,32,1500,0,Conference Chair 139,Electronics,750,83,Saturday,4,1,0,,
2025-04-26,223,20,250,0,Desk Lamp 123,Electronics,900,26,Saturday,4,1,0,,
2025-04-26,157,24,1200,0,Laptop Stand 57,Furniture,850,57,Saturday,4,1,0,,
2025-04-26,278,28,450,0,Desk Organizer 178,Lighting,2200,100,Saturday,4,1,0,185.0,74.0
2025-04-26,107,27,550,0,Mouse 7,Accessories,1200,81,Saturday,4,1,0,,
2025-04-26,112,19,700,0,Wall Clock 12,Stationery,450,95,Saturday,4,1,0,,
2025-04-26,221,29,850,0,Office Chair 121,Furniture,350,67,Saturday,4,1,0,,
2025-04-26,268,43,999,1,Notebook 168,Home Decor,750,85,Saturday,4,1,0,,
2025-04-26,263,39,1200,1,Desk Lamp 163,Electronics,2200,38,Saturday,4,1,0,,
2025-04-26,236,30,350,0,Storage Box 136,Home Decor,600,21,Saturday,4,1,0,,
2025-04-26,176,35,1200,1,Storage Box 76,Stationery,1500,42,Saturday,4,1,0,,
2025-04-26,172,21,850,0,Wall Clock 72,Home Decor,550,53,Saturday,4,1,0,107.0,52.0
2025-04-26,186,26,850,0,Keyboard 86,Office Supplies,350,27,Saturday,4,1,0,230.0,9.0
2025-04-26,152,16,700,0,Wall Clock 52,Stationery,1500,20,Saturday,4,1,0,,
2025-04-26,184,23,450,0,Bookshelf 84,Stationery,600,33,Saturday,4,1,0,229.0,53.0
2025-04-26,121,36,450,0,Office Chair 21,Storage,450,81,Saturday,4,1,0,,
2025-04-26,164,29,250,0,Bookshelf 64,Home Decor,350,81,Saturday,4,1,0,,
2025-04-26,289,22,999,0,File Cabinet 189,Storage,1200,80,Saturday,4,1,0,150.0,69.0
2025-04-26,242,30,450,0,Study Table 142,Office Supplies,999,59,Saturday,4,1,0,11.0,13.0
2025-04-26,129,19,700,0,File Cabinet 29,Storage,850,32,Saturday,4,1,0,,
2025-04-26,158,27,450,0,Desk Organizer 58,Lighting,850,66,Saturday,4,1,0,,
2025-04-26,152,19,700,0,Wall Clock 52,Stationery,1500,20,Saturday,4,1,0,,
2025-04-26,157,29,1200,0,Laptop Stand 57,Furniture,850,57,Saturday,4,1,0,,
2025-04-26,239,23,1500,0,Conference Chair 139,Electronics,750,83,Saturday,4,1,0,,
2025-04-26,280,35,450,1,Drawer Unit 180,Stationery,350,80,Saturday,4,1,0,79.0,21.0
2025-04-26,280,35,450,1,Drawer Unit 180,Stationery,350,80,Saturday,4,1,0,68.0,54.0
2025-04-26,280,35,450,1,Drawer Unit 180,Stationery,350,80,Saturday,4,1,0,165.0,4.0
2025-04-26,243,21,850,0,Desk Lamp 143,Accessories,750,95,Saturday,4,1,0,170.0,8.0
2025-04-26,198,25,1200,0,Desk Organizer 98,Lighting,2200,27,Saturday,4,1,0,,
2025-04-26,133,20,550,0,Whiteboard 33,Furniture,700,46,Saturday,4,1,0,,
2025-04-26,129,20,700,0,File Cabinet 29,Storage,850,32,Saturday,4,1,0,,
2025-04-26,263,27,1200,1,Desk Lamp 163,Electronics,2200,38,Saturday,4,1,0,,
2025-04-26,236,38,350,1,Storage Box 136,Home Decor,600,21,Saturday,4,1,0,,
2025-04-26,203,20,550,0,Desk Lamp 103,Accessories,750,41,Saturday,4,1,0,,
2025-04-27,216,34,1200,0,Storage Box 116,Stationery,750,89,Sunday,4,1,0,,
2025-04-27,270,26,850,0,Pen Holder 170,Lighting,450,97,Sunday,4,1,0,128.0,63.0
2025-04-27,263,28,1200,0,Desk Lamp 163,Electronics,2200,38,Sunday,4,1,0,,
2025-04-27,118,29,850,1,Desk Organizer 18,Lighting,1800,25,Sunday,4,1,0,,
2025-04-27,180,23,250,0,Drawer Unit 80,Home Decor,850,83,Sunday,4,1,0,,
2025-04-27,109,27,550,0,File Cabinet 9,Furniture,850,30,Sunday,4,1,0,117.0,73.0
2025-04-27,177,13,650,0,Laptop Stand 77,Storage,1800,43,Sunday,4,1,0,,
2025-04-27,228,20,350,0,Notebook 128,Home Decor,999,31,Sunday,4,1,0,,
2025-04-27,142,27,1500,1,Study Table 42,Lighting,450,87,Sunday,4,1,0,,
2025-04-27,131,25,250,0,Table Lamp 31,Accessories,1800,80,Sunday,4,1,0,,
2025-04-27,199,37,650,0,Conference Chair 99,Electronics,600,29,Sunday,4,1,0,,
2025-04-27,205,30,1200,0,Monitor Stand 105,Furniture,550,83,Sunday,4,1,0,155.0,66.0
2025-04-27,243,13,850,0,Desk Lamp 143,Accessories,750,95,Sunday,4,1,0,,
2025-04-27,103,24,700,0,Desk Lamp 3,Electronics,750,89,Sunday,4,1,0,,
2025-04-27,150,32,999,0,Pen Holder 50,Lighting,900,31,Sunday,4,1,0,,
2025-04-27,256,28,350,0,Storage Box 156,Stationery,999,74,Sunday,4,1,0,204.0,91.0
2025-04-27,237,39,999,1,Laptop Stand 137,Furniture,450,97,Sunday,4,1,0,,
2025-04-27,280,26,450,0,Drawer Unit 180,Stationery,350,80,Sunday,4,1,0,,
2025-04-27,263,31,1200,1,Desk Lamp 163,Electronics,2200,38,Sunday,4,1,0,,
2025-04-27,268,33,999,0,Notebook 168,Home Decor,750,85,Sunday,4,1,0,,
2025-04-27,203,20,550,0,Desk Lamp 103,Accessories,750,41,Sunday,4,1,0,,
2025-04-27,292,21,999,0,Wall Clock 192,Home Decor,2200,39,Sunday,4,1,0,,
2025-04-27,184,31,450,1,Bookshelf 84,Stationery,600,33,Sunday,4,1,0,,
2025-04-27,281,24,999,0,Office Chair 181,Storage,1500,92,Sunday,4,1,0,106.0,53.0
2025-04-27,179,23,1200,0,Conference Chair 79,Accessories,350,65,Sunday,4,1,0,,
2025-04-27,189,29,650,0,File Cabinet 89,Furniture,1200,33,Sunday,4,1,0,,
2025-04-27,238,23,1500,0,Desk Organizer 138,Lighting,700,59,Sunday,4,1,0,,
2025-04-27,180,20,250,0,Drawer Unit 80,Home Decor,850,83,Sunday,4,1,0,,
2025-04-27,130,26,250,0,Pen Holder 30,Office Supplies,1200,75,Sunday,4,1,0,,
2025-04-27,280,22,450,0,Drawer Unit 180,Stationery,350,80,Sunday,4,1,0,,
2025-04-27,191,20,1500,0,Table Lamp 91,Electronics,2200,32,Sunday,4,1,0,,
2025-04-27,286,38,650,1,Keyboard 186,Lighting,600,73,Sunday,4,1,0,,
2025-04-27,180,32,250,0,Drawer Unit 80,Home Decor,850,83,Sunday,4,1,0,,
2025-04-27,295,16,450,0,Office Desk 195,Electronics,1800,32,Sunday,4,1,0,,
2025-04-27,221,36,850,1,Office Chair 121,Furniture,350,67,Sunday,4,1,0,212.0,96.0
2025-04-27,254,27,550,0,Printer Stand 154,Lighting,600,64,Sunday,4,1,0,,
2025-04-27,252,22,850,0,Wall Clock 152,Home Decor,250,92,Sunday,4,1,0,,
2025-04-27,141,16,999,0,Office Chair 41,Furniture,2200,55,Sunday,4,1,0,,
2025-04-27,264,20,250,0,Bookshelf 164,Stationery,550,23,Sunday,4,1,0,,
2025-04-27,289,17,999,0,File Cabinet 189,Storage,1200,80,Sunday,4,1,0,,
2025-04-27,233,43,550,1,Whiteboard 133,Storage,2200,67,Sunday,4,1,0,,
2025-04-27,290,27,999,0,Pen Holder 190,Office Supplies,700,41,Sunday,4,1,0,,
2025-04-27,270,27,850,0,Pen Holder 170,Lighting,450,97,Sunday,4,1,0,128.0,63.0
2025-04-27,234,24,650,0,Printer Stand 134,Office Supplies,750,48,Sunday,4,1,0,31.0,36.0
2025-04-27,196,27,550,0,Storage Box 96,Home Decor,999,71,Sunday,4,1,0,,
2025-04-27,272,23,999,0,Wall Clock 172,Stationery,900,61,Sunday,4,1,0,16.0,29.0
2025-04-27,138,19,450,0,Desk Organizer 38,Office Supplies,999,58,Sunday,4,1,0,,
2025-04-27,213,40,350,1,Whiteboard 113,Furniture,1200,44,Sunday,4,1,0,,
2025-04-27,264,29,250,0,Bookshelf 164,Stationery,550,23,Sunday,4,1,0,,
2025-04-27,289,30,999,0,File Cabinet 189,Storage,1200,80,Sunday,4,1,0,,
2025-04-27,154,32,1200,1,Printer Stand 54,Office Supplies,1200,73,Sunday,4,1,0,,
2025-04-27,119,26,650,0,Conference Chair 19,Electronics,1800,87,Sunday,4,1,0,,
2025-04-27,167,20,450,0,Mouse 67,Electronics,350,65,Sunday,4,1,0,,
2025-04-27,273,32,450,1,Whiteboard 173,Storage,1800,40,Sunday,4,1,0,,
2025-04-27,112,30,700,0,Wall Clock 12,Stationery,450,95,Sunday,4,1,0,,
2025-04-27,124,43,350,1,Bookshelf 24,Home Decor,750,92,Sunday,4,1,0,,
2025-04-27,168,26,650,0,Notebook 68,Stationery,1500,44,Sunday,4,1,0,118.0,59.0
2025-04-27,169,29,250,0,File Cabinet 69,Storage,900,22,Sunday,4,1,0,,
2025-04-27,128,22,350,0,Notebook 28,Stationery,750,23,Sunday,4,1,0,122.0,67.0
2025-04-27,199,24,650,0,Conference Chair 99,Electronics,600,29,Sunday,4,1,0,,
2025-04-27,196,25,550,0,Storage Box 96,Home Decor,999,71,Sunday,4,1,0,,
2025-04-27,140,21,999,0,Drawer Unit 40,Home Decor,850,74,Sunday,4,1,0,,
2025-04-27,147,20,850,0,Mouse 47,Accessories,1500,51,Sunday,4,1,0,192.0,12.0
2025-04-27,233,27,550,0,Whiteboard 133,Storage,2200,67,Sunday,4,1,0,,
2025-04-27,291,23,650,0,Table Lamp 191,Accessories,250,95,Sunday,4,1,0,,
2025-04-27,300,27,1200,0,Drawer Unit 200,Home Decor,550,45,Sunday,4,1,0,20.0,14.0
2025-04-27,300,27,1200,0,Drawer Unit 200,Home Decor,550,45,Sunday,4,1,0,195.0,52.0
2025-04-27,212,29,1500,1,Wall Clock 112,Home Decor,999,36,Sunday,4,1,0,50.0,97.0
2025-04-27,108,31,650,0,Notebook 8,Home Decor,1200,83,Sunday,4,1,0,134.0,97.0
2025-04-27,280,29,450,0,Drawer Unit 180,Stationery,350,80,Sunday,4,1,0,,
2025-04-27,291,26,650,0,Table Lamp 191,Accessories,250,95,Sunday,4,1,0,,
2025-04-27,156,16,999,0,Storage Box 56,Home Decor,550,83,Sunday,4,1,0,,
2025-04-27,181,25,450,0,Office Chair 81,Furniture,2200,73,Sunday,4,1,0,,
2025-04-27,106,25,1200,0,Keyboard 6,Office Supplies,850,99,Sunday,4,1,0,,
2025-04-27,261,17,850,0,Office Chair 161,Furniture,600,28,Sunday,4,1,0,,
2025-04-27,105,17,650,0,Monitor Stand 5,Storage,450,27,Sunday,4,1,0,,
2025-04-27,241,26,650,0,Office Chair 141,Storage,550,59,Sunday,4,1,0,,
2025-04-27,183,29,850,0,Desk Lamp 83,Electronics,700,85,Sunday,4,1,0,,
2025-04-27,210,27,250,0,Pen Holder 110,Office Supplies,750,93,Sunday,4,1,0,208.0,38.0
2025-04-27,144,23,650,0,Bookshelf 44,Stationery,350,45,Sunday,4,1,0,47.0,20.0
2025-04-27,144,23,650,0,Bookshelf 44,Stationery,350,45,Sunday,4,1,0,151.0,60.0
2025-04-27,264,24,250,0,Bookshelf 164,Stationery,550,23,Sunday,4,1,0,,
2025-04-27,181,20,450,0,Office Chair 81,Furniture,2200,73,Sunday,4,1,0,,
2025-04-27,269,48,250,1,File Cabinet 169,Furniture,2200,45,Sunday,4,1,0,,
2025-04-27,130,21,250,0,Pen Holder 30,Office Supplies,1200,75,Sunday,4,1,0,,
2025-04-27,218,25,250,0,Desk Organizer 118,Office Supplies,750,78,Sunday,4,1,0,,
2025-04-27,163,27,1500,0,Desk Lamp 63,Accessories,1500,65,Sunday,4,1,0,,
2025-04-27,294,19,850,0,Printer Stand 194,Lighting,250,87,Sunday,4,1,0,207.0,50.0
2025-04-27,212,23,1500,0,Wall Clock 112,Home Decor,999,36,Sunday,4,1,0,50.0,97.0
2025-04-27,244,34,550,1,Bookshelf 144,Home Decor,450,66,Sunday,4,1,0,,
2025-04-27,118,29,850,0,Desk Organizer 18,Lighting,1800,25,Sunday,4,1,0,,
2025-04-27,236,23,350,0,Storage Box 136,Home Decor,600,21,Sunday,4,1,0,,
2025-04-27,121,24,450,0,Office Chair 21,Storage,450,81,Sunday,4,1,0,,
2025-04-27,173,33,1200,1,Whiteboard 73,Furniture,2200,89,Sunday,4,1,0,,
2025-04-27,145,16,850,0,Monitor Stand 45,Storage,1200,87,Sunday,4,1,0,,
2025-04-27,101,44,250,1,Office Chair 1,Furniture,350,82,Sunday,4,1,0,29.0,99.0
2025-04-27,218,26,250,0,Desk Organizer 118,Office Supplies,750,78,Sunday,4,1,0,,
2025-04-27,149,47,1200,1,File Cabinet 49,Furniture,550,75,Sunday,4,1,0,,
2025-04-27,203,36,550,1,Desk Lamp 103,Accessories,750,41,Sunday,4,1,0,,
2025-04-27,253,26,350,0,Whiteboard 153,Furniture,850,31,Sunday,4,1,0,,
2025-04-27,136,24,350,1,Storage Box 36,Stationery,1500,35,Sunday,4,1,0,,
2025-04-27,242,29,450,1,Study Table 142,Office Supplies,999,59,Sunday,4,1,0,,
2025-04-27,160,27,350,0,Drawer Unit 60,Stationery,550,29,Sunday,4,1,0,169.0,43.0
2025-04-27,167,25,450,0,Mouse 67,Electronics,350,65,Sunday,4,1,0,,
2025-04-27,216,31,1200,0,Storage Box 116,Stationery,750,89,Sunday,4,1,0,,
2025-04-27,226,27,250,1,Keyboard 126,Office Supplies,450,60,Sunday,4,1,0,,
2025-04-27,232,22,700,0,Wall Clock 132,Stationery,600,94,Sunday,4,1,0,22.0,29.0
2025-04-27,140,29,999,0,Drawer Unit 40,Home Decor,850,74,Sunday,4,1,0,,
2025-04-27,153,39,650,1,Whiteboard 53,Storage,1500,83,Sunday,4,1,0,,
2025-04-27,290,19,999,0,Pen Holder 190,Office Supplies,700,41,Sunday,4,1,0,,
2025-04-27,121,12,450,0,Office Chair 21,Storage,450,81,Sunday,4,1,0,,
2025-04-27,183,41,850,1,Desk Lamp 83,Electronics,700,85,Sunday,4,1,0,,
2025-04-27,188,44,550,1,Notebook 88,Home Decor,999,57,Sunday,4,1,0,,
2025-04-27,149,34,1200,0,File Cabinet 49,Furniture,550,75,Sunday,4,1,0,,
2025-04-27,258,45,1200,1,Desk Organizer 158,Office Supplies,550,73,Sunday,4,1,0,,
2025-04-27,198,31,1200,1,Desk Organizer 98,Lighting,2200,27,Sunday,4,1,0,142.0,19.0
2025-04-27,244,21,550,0,Bookshelf 144,Home Decor,450,66,Sunday,4,1,0,,
2025-04-27,178,31,450,0,Desk Organizer 78,Office Supplies,750,73,Sunday,4,1,0,,
2025-04-27,280,30,450,0,Drawer Unit 180,Stationery,350,80,Sunday,4,1,0,,
2025-04-27,246,23,350,0,Keyboard 146,Lighting,1500,41,Sunday,4,1,0,,
2025-04-27,167,35,450,1,Mouse 67,Electronics,350,65,Sunday,4,1,0,,
2025-04-27,293,27,999,0,Whiteboard 193,Furniture,250,29,Sunday,4,1,0,44.0,4.0
2025-04-27,274,24,350,0,Printer Stand 174,Office Supplies,2200,95,Sunday,4,1,0,,
2025-04-27,219,25,700,0,Conference Chair 119,Accessories,999,54,Sunday,4,1,0,,
2025-04-27,104,29,1500,0,Bookshelf 4,Stationery,350,76,Sunday,4,1,0,,
2025-04-27,219,22,700,0,Conference Chair 119,Accessories,999,54,Sunday,4,1,0,,
2025-04-27,239,21,1500,0,Conference Chair 139,Electronics,750,83,Sunday,4,1,0,117.0,91.0
2025-04-27,173,47,1200,1,Whiteboard 73,Furniture,2200,89,Sunday,4,1,0,,
2025-04-27,129,23,700,0,File Cabinet 29,Storage,850,32,Sunday,4,1,0,,
2025-04-27,213,31,350,0,Whiteboard 113,Furniture,1200,44,Sunday,4,1,0,,
2025-04-27,261,26,850,0,Office Chair 161,Furniture,600,28,Sunday,4,1,0,,
2025-04-27,164,21,250,0,Bookshelf 64,Home Decor,350,81,Sunday,4,1,0,,
2025-04-27,192,24,1500,0,Wall Clock 92,Stationery,750,76,Sunday,4,1,0,,
2025-04-27,101,22,250,0,Office Chair 1,Furniture,350,82,Sunday,4,1,0,29.0,99.0
2025-04-27,241,32,650,1,Office Chair 141,Storage,550,59,Sunday,4,1,0,,
2025-04-27,274,29,350,0,Printer Stand 174,Office Supplies,2200,95,Sunday,4,1,0,,
2025-04-28,256,39,350,1,Storage Box 156,Stationery,999,74,Monday,4,0,0,112.0,44.0
2025-04-28,186,27,850,0,Keyboard 86,Office Supplies,350,27,Monday,4,0,0,105.0,42.0
2025-04-28,110,25,700,0,Pen Holder 10,Lighting,1500,56,Monday,4,0,0,,
2025-04-28,199,20,650,0,Conference Chair 99,Electronics,600,29,Monday,4,0,0,,
2025-04-28,289,30,999,0,File Cabinet 189,Storage,1200,80,Monday,4,0,0,,
2025-04-28,117,17,250,0,Laptop Stand 17,Furniture,350,64,Monday,4,0,0,,
2025-04-28,143,22,700,0,Desk Lamp 43,Electronics,900,76,Monday,4,0,0,,
2025-04-28,268,20,999,0,Notebook 168,Home Decor,750,85,Monday,4,0,0,,
2025-04-28,214,18,450,0,Printer Stand 114,Lighting,1500,66,Monday,4,0,0,160.0,44.0
2025-04-28,135,21,350,0,Office Desk 35,Electronics,350,58,Monday,4,0,0,,
2025-04-28,105,39,650,1,Monitor Stand 5,Storage,450,27,Monday,4,0,0,208.0,56.0
2025-04-28,183,30,850,1,Desk Lamp 83,Electronics,700,85,Monday,4,0,0,,
2025-04-28,219,22,700,0,Conference Chair 119,Accessories,999,54,Monday,4,0,0,,
2025-04-28,269,29,250,0,File Cabinet 169,Furniture,2200,45,Monday,4,0,0,,
2025-04-28,277,22,999,0,Laptop Stand 177,Furniture,600,55,Monday,4,0,0,,
2025-04-28,192,33,1500,1,Wall Clock 92,Stationery,750,76,Monday,4,0,0,,
2025-04-28,185,51,550,1,Monitor Stand 85,Storage,600,21,Monday,4,0,0,,
2025-04-28,287,23,250,0,Mouse 187,Electronics,700,50,Monday,4,0,0,186.0,54.0
2025-04-28,256,31,350,0,Storage Box 156,Stationery,999,74,Monday,4,0,0,112.0,44.0
2025-04-28,142,32,1500,0,Study Table 42,Lighting,450,87,Monday,4,0,0,93.0,43.0
2025-04-28,237,19,999,0,Laptop Stand 137,Furniture,450,97,Monday,4,0,0,,
2025-04-28,244,21,550,0,Bookshelf 144,Home Decor,450,66,Monday,4,0,0,,
2025-04-28,147,29,850,0,Mouse 47,Accessories,1500,51,Monday,4,0,0,,
2025-04-28,296,20,650,0,Storage Box 196,Stationery,1200,34,Monday,4,0,0,,
2025-04-28,160,26,350,0,Drawer Unit 60,Stationery,550,29,Monday,4,0,0,,
2025-04-28,210,34,250,0,Pen Holder 110,Office Supplies,750,93,Monday,4,0,0,,
2025-04-28,199,37,650,1,Conference Chair 99,Electronics,600,29,Monday,4,0,0,,
2025-04-28,239,14,1500,0,Conference Chair 139,Electronics,750,83,Monday,4,0,0,,
2025-04-28,281,36,999,1,Office Chair 181,Storage,1500,92,Monday,4,0,0,,
2025-04-28,179,16,1200,0,Conference Chair 79,Accessories,350,65,Monday,4,0,0,17.0,41.0
2025-04-28,179,16,1200,0,Conference Chair 79,Accessories,350,65,Monday,4,0,0,22.0,57.0
2025-04-28,177,20,650,0,Laptop Stand 77,Storage,1800,43,Monday,4,0,0,,
2025-04-28,251,21,999,0,Table Lamp 151,Accessories,700,86,Monday,4,0,0,,
2025-04-28,291,27,650,0,Table Lamp 191,Accessories,250,95,Monday,4,0,0,,
2025-04-28,282,38,700,0,Study Table 182,Office Supplies,550,92,Monday,4,0,0,,
2025-04-28,251,27,999,0,Table Lamp 151,Accessories,700,86,Monday,4,0,0,,
2025-04-28,241,43,650,1,Office Chair 141,Storage,550,59,Monday,4,0,0,,
2025-04-28,254,25,550,0,Printer Stand 154,Lighting,600,64,Monday,4,0,0,,
2025-04-28,288,20,350,0,Notebook 188,Stationery,1800,27,Monday,4,0,0,,
2025-04-28,103,22,700,0,Desk Lamp 3,Electronics,750,89,Monday,4,0,0,,
2025-04-28,218,30,250,0,Desk Organizer 118,Office Supplies,750,78,Monday,4,0,0,125.0,57.0
2025-04-28,107,45,550,1,Mouse 7,Accessories,1200,81,Monday,4,0,0,,
2025-04-28,216,19,1200,0,Storage Box 116,Stationery,750,89,Monday,4,0,0,,
2025-04-28,179,42,1200,0,Conference Chair 79,Accessories,350,65,Monday,4,0,0,17.0,41.0
2025-04-28,179,42,1200,0,Conference Chair 79,Accessories,350,65,Monday,4,0,0,22.0,57.0
2025-04-28,161,30,700,0,Office Chair 61,Storage,750,74,Monday,4,0,0,,
2025-04-28,279,37,650,1,Conference Chair 179,Electronics,450,92,Monday,4,0,0,,
2025-04-28,242,23,450,0,Study Table 142,Office Supplies,999,59,Monday,4,0,0,,
2025-04-28,214,25,450,0,Printer Stand 114,Lighting,1500,66,Monday,4,0,0,160.0,44.0
2025-04-28,277,23,999,0,Laptop Stand 177,Furniture,600,55,Monday,4,0,0,,
2025-04-28,120,29,850,0,Drawer Unit 20,Stationery,550,71,Monday,4,0,0,,
2025-04-28,230,25,999,0,Pen Holder 130,Lighting,450,67,Monday,4,0,0,,
2025-04-28,132,17,850,0,Wall Clock 32,Home Decor,700,98,Monday,4,0,0,,
2025-04-28,147,22,850,0,Mouse 47,Accessories,1500,51,Monday,4,0,0,,
2025-04-28,138,28,450,0,Desk Organizer 38,Office Supplies,999,58,Monday,4,0,0,,
2025-04-28,209,29,450,0,File Cabinet 109,Storage,350,27,Monday,4,0,0,,
2025-04-28,226,24,250,0,Keyboard 126,Office Supplies,450,60,Monday,4,0,0,,
2025-04-28,252,35,850,1,Wall Clock 152,Home Decor,250,92,Monday,4,0,0,,
2025-04-28,189,30,650,1,File Cabinet 89,Furniture,1200,33,Monday,4,0,0,,
2025-04-28,288,18,350,0,Notebook 188,Stationery,1800,27,Monday,4,0,0,,
2025-04-28,175,32,850,0,Office Desk 75,Electronics,1500,24,Monday,4,0,0,,
2025-04-28,132,33,850,0,Wall Clock 32,Home Decor,700,98,Monday,4,0,0,,
2025-04-28,108,52,650,1,Notebook 8,Home Decor,1200,83,Monday,4,0,0,,
2025-04-28,126,19,1200,0,Keyboard 26,Lighting,1200,35,Monday,4,0,0,,
2025-04-28,190,30,350,0,Pen Holder 90,Lighting,1800,60,Monday,4,0,0,208.0,26.0
2025-04-28,183,24,850,0,Desk Lamp 83,Electronics,700,85,Monday,4,0,0,,
2025-04-28,271,23,850,0,Table Lamp 171,Electronics,900,43,Monday,4,0,0,,
2025-04-28,126,29,1200,0,Keyboard 26,Lighting,1200,35,Monday,4,0,0,,
2025-04-28,153,30,650,0,Whiteboard 53,Storage,1500,83,Monday,4,0,0,214.0,79.0
2025-04-28,297,20,1200,0,Laptop Stand 197,Storage,700,68,Monday,4,0,0,53.0,3.0
2025-04-28,106,24,1200,0,Keyboard 6,Office Supplies,850,99,Monday,4,0,0,29.0,25.0
2025-04-28,106,24,1200,0,Keyboard 6,Office Supplies,850,99,Monday,4,0,0,45.0,99.0
2025-04-28,185,27,550,1,Monitor Stand 85,Storage,600,21,Monday,4,0,0,,
2025-04-28,140,30,999,0,Drawer Unit 40,Home Decor,850,74,Monday,4,0,0,,
2025-04-28,207,51,700,1,Mouse 107,Electronics,1500,56,Monday,4,0,0,157.0,41.0
2025-04-28,295,31,450,0,Office Desk 195,Electronics,1800,32,Monday,4,0,0,,
2025-04-28,146,51,999,1,Keyboard 46,Office Supplies,750,85,Monday,4,0,0,,
2025-04-28,175,28,850,0,Office Desk 75,Electronics,1500,24,Monday,4,0,0,,
2025-04-28,190,32,350,0,Pen Holder 90,Lighting,1800,60,Monday,4,0,0,208.0,26.0
2025-04-28,260,47,700,1,Drawer Unit 160,Home Decor,2200,82,Monday,4,0,0,,
