sku_id,week_start,weekly_units_sold,product_name,category,list_price,reorder_point,on_hand_units,on_order_units,promotion
140,2024-07-01,256,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-07-08,249,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-07-15,230,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-07-22,224,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-07-29,231,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-08-05,234,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-08-12,210,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-08-19,212,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-08-26,206,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-09-02,206,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-09-09,215,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-09-16,212,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-09-23,215,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-09-30,215,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-10-07,208,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-10-14,235,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-10-21,212,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-10-28,212,Drawer Unit 40,Home Decor,850,74,,,1
140,2024-11-04,221,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-11-11,226,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-11-18,233,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-11-25,240,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-12-02,228,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-12-09,240,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-12-16,280,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-12-23,253,Drawer Unit 40,Home Decor,850,74,,,0
140,2024-12-30,279,Drawer Unit 40,Home Decor,850,74,250.0,85.0,0
140,2025-01-06,287,Drawer Unit 40,Home Decor,850,74,219.0,26.0,0
140,2025-01-13,263,Drawer Unit 40,Home Decor,850,74,219.0,26.0,0
140,2025-01-20,288,Drawer Unit 40,Home Decor,850,74,219.0,26.0,0
140,2025-01-27,302,Drawer Unit 40,Home Decor,850,74,152.0,35.0,0
140,2025-02-03,298,Drawer Unit 40,Home Decor,850,74,13.0,55.0,0
140,2025-02-10,261,Drawer Unit 40,Home Decor,850,74,174.0,18.0,0
140,2025-02-17,308,Drawer Unit 40,Home Decor,850,74,78.0,53.0,0
140,2025-02-24,290,Drawer Unit 40,Home Decor,850,74,53.0,55.0,0
140,2025-03-03,311,Drawer Unit 40,Home Decor,850,74,241.0,66.0,0
140,2025-03-10,311,Drawer Unit 40,Home Decor,850,74,201.0,60.0,0
140,2025-03-17,344,Drawer Unit 40,Home Decor,850,74,55.0,39.0,0
140,2025-03-24,326,Drawer Unit 40,Home Decor,850,74,76.0,73.0,0
140,2025-03-31,344,Drawer Unit 40,Home Decor,850,74,229.0,59.0,0
140,2025-04-07,303,Drawer Unit 40,Home Decor,850,74,92.0,4.0,0
140,2025-04-14,315,Drawer Unit 40,Home Decor,850,74,196.0,93.0,0
140,2025-04-21,317,Drawer Unit 40,Home Decor,850,74,81.0,96.0,0
140,2025-04-28,296,Drawer Unit 40,Home Decor,850,74,133.0,21.0,0
140,2025-05-05,319,Drawer Unit 40,Home Decor,850,74,204.0,31.0,0
140,2025-05-12,301,Drawer Unit 40,Home Decor,850,74,217.0,52.0,0
140,2025-05-19,305,Drawer Unit 40,Home Decor,850,74,217.0,52.0,0
140,2025-05-26,299,Drawer Unit 40,Home Decor,850,74,50.0,29.0,0
140,2025-06-02,310,Drawer Unit 40,Home Decor,850,74,99.0,54.0,1
140,2025-06-09,293,Drawer Unit 40,Home Decor,850,74,130.0,48.0,0
140,2025-06-16,306,Drawer Unit 40,Home Decor,850,74,66.0,20.0,0
140,2025-06-23,270,Drawer Unit 40,Home Decor,850,74,112.0,59.0,0
140,2025-06-30,264,Drawer Unit 40,Home Decor,850,74,178.0,66.0,0
140,2025-07-07,265,Drawer Unit 40,Home Decor,850,74,206.0,28.0,0
140,2025-07-14,268,Drawer Unit 40,Home Decor,850,74,206.0,28.0,0
140,2025-07-21,251,Drawer Unit 40,Home Decor,850,74,235.0,88.0,0
140,2025-07-28,244,Drawer Unit 40,Home Decor,850,74,232.0,57.0,0
140,2025-08-04,241,Drawer Unit 40,Home Decor,850,74,100.0,97.0,0
140,2025-08-11,240,Drawer Unit 40,Home Decor,850,74,34.0,73.0,0
140,2025-08-18,235,Drawer Unit 40,Home Decor,850,74,98.0,78.0,0
140,2025-08-25,248,Drawer Unit 40,Home Decor,850,74,76.0,2.0,0
140,2025-09-01,246,Drawer Unit 40,Home Decor,850,74,216.0,71.0,0
140,2025-09-08,235,Drawer Unit 40,Home Decor,850,74,216.0,71.0,0
140,2025-09-15,234,Drawer Unit 40,Home Decor,850,74,69.0,29.0,1
140,2025-09-22,251,Drawer Unit 40,Home Decor,850,74,32.0,65.0,0
140,2025-09-29,244,Drawer Unit 40,Home Decor,850,74,128.0,95.0,0
140,2025-10-06,247,Drawer Unit 40,Home Decor,850,74,171.0,42.0,0
140,2025-10-13,239,Drawer Unit 40,Home Decor,850,74,31.0,11.0,0
140,2025-10-20,233,Drawer Unit 40,Home Decor,850,74,31.0,11.0,0
140,2025-10-27,236,Drawer Unit 40,Home Decor,850,74,182.0,32.0,0
140,2025-11-03,244,Drawer Unit 40,Home Decor,850,74,32.0,71.0,0
140,2025-11-10,239,Drawer Unit 40,Home Decor,850,74,32.0,71.0,0
140,2025-11-17,271,Drawer Unit 40,Home Decor,850,74,182.0,85.0,0
140,2025-11-24,266,Drawer Unit 40,Home Decor,850,74,49.0,21.0,0
140,2025-12-01,275,Drawer Unit 40,Home Decor,850,74,154.0,20.0,0
140,2025-12-08,264,Drawer Unit 40,Home Decor,850,74,209.0,63.0,0
140,2025-12-15,280,Drawer Unit 40,Home Decor,850,74,42.0,7.0,0
140,2025-12-22,307,Drawer Unit 40,Home Decor,850,74,92.0,63.0,0
140,2025-12-29,124,Drawer Unit 40,Home Decor,850,74,131.0,70.0,0
141,2024-01-01,207,Office Chair 41,Furniture,2200,55,,,0
141,2024-01-08,204,Office Chair 41,Furniture,2200,55,,,0
141,2024-01-15,215,Office Chair 41,Furniture,2200,55,,,0
141,2024-01-22,245,Office Chair 41,Furniture,2200,55,,,1
141,2024-01-29,230,Office Chair 41,Furniture,2200,55,,,0
141,2024-02-05,235,Office Chair 41,Furniture,2200,55,,,0
141,2024-02-12,258,Office Chair 41,Furniture,2200,55,,,0
141,2024-02-19,219,Office Chair 41,Furniture,2200,55,,,0
141,2024-02-26,244,Office Chair 41,Furniture,2200,55,,,0
141,2024-03-04,252,Office Chair 41,Furniture,2200,55,,,0
141,2024-03-11,250,Office Chair 41,Furniture,2200,55,,,0
141,2024-03-18,252,Office Chair 41,Furniture,2200,55,,,0
141,2024-03-25,227,Office Chair 41,Furniture,2200,55,,,0
141,2024-04-01,245,Office Chair 41,Furniture,2200,55,,,0
141,2024-04-08,250,Office Chair 41,Furniture,2200,55,,,0
141,2024-04-15,246,Office Chair 41,Furniture,2200,55,,,0
141,2024-04-22,251,Office Chair 41,Furniture,2200,55,,,0
141,2024-04-29,247,Office Chair 41,Furniture,2200,55,,,0
141,2024-05-06,233,Office Chair 41,Furniture,2200,55,,,0
141,2024-05-13,246,Office Chair 41,Furniture,2200,55,,,0
141,2024-05-20,234,Office Chair 41,Furniture,2200,55,,,0
141,2024-05-27,249,Office Chair 41,Furniture,2200,55,,,0
141,2024-06-03,227,Office Chair 41,Furniture,2200,55,,,0
141,2024-06-10,240,Office Chair 41,Furniture,2200,55,,,0
141,2024-06-17,234,Office Chair 41,Furniture,2200,55,,,0
141,2024-06-24,212,Office Chair 41,Furniture,2200,55,,,0
141,2024-07-01,215,Office Chair 41,Furniture,2200,55,,,0
141,2024-07-08,200,Office Chair 41,Furniture,2200,55,,,0
141,2024-07-15,214,Office Chair 41,Furniture,2200,55,,,1
141,2024-07-22,206,Office Chair 41,Furniture,2200,55,,,0
141,2024-07-29,194,Office Chair 41,Furniture,2200,55,,,0
141,2024-08-05,219,Office Chair 41,Furniture,2200,55,,,0
141,2024-08-12,217,Office Chair 41,Furniture,2200,55,,,0
141,2024-08-19,195,Office Chair 41,Furniture,2200,55,,,0
141,2024-08-26,202,Office Chair 41,Furniture,2200,55,,,0
141,2024-09-02,185,Office Chair 41,Furniture,2200,55,,,0
141,2024-09-09,210,Office Chair 41,Furniture,2200,55,,,0
141,2024-09-16,178,Office Chair 41,Furniture,2200,55,,,0
141,2024-09-23,176,Office Chair 41,Furniture,2200,55,,,0
141,2024-09-30,182,Office Chair 41,Furniture,2200,55,,,0
141,2024-10-07,181,Office Chair 41,Furniture,2200,55,,,0
141,2024-10-14,186,Office Chair 41,Furniture,2200,55,,,0
141,2024-10-21,198,Office Chair 41,Furniture,2200,55,,,0
141,2024-10-28,192,Office Chair 41,Furniture,2200,55,,,0
141,2024-11-04,195,Office Chair 41,Furniture,2200,55,,,1
141,2024-11-11,198,Office Chair 41,Furniture,2200,55,,,0
141,2024-11-18,187,Office Chair 41,Furniture,2200,55,,,0
141,2024-11-25,209,Office Chair 41,Furniture,2200,55,,,1
141,2024-12-02,218,Office Chair 41,Furniture,2200,55,,,0
141,2024-12-09,204,Office Chair 41,Furniture,2200,55,,,0
141,2024-12-16,227,Office Chair 41,Furniture,2200,55,,,0
141,2024-12-23,241,Office Chair 41,Furniture,2200,55,,,0
141,2024-12-30,236,Office Chair 41,Furniture,2200,55,18.0,17.0,0
141,2025-01-06,247,Office Chair 41,Furniture,2200,55,195.0,34.0,0
141,2025-01-13,242,Office Chair 41,Furniture,2200,55,22.0,58.0,0
141,2025-01-20,278,Office Chair 41,Furniture,2200,55,31.0,3.0,0
141,2025-01-27,253,Office Chair 41,Furniture,2200,55,119.0,19.0,0
141,2025-02-03,238,Office Chair 41,Furniture,2200,55,232.0,8.0,0
141,2025-02-10,275,Office Chair 41,Furniture,2200,55,67.0,88.0,0
141,2025-02-17,270,Office Chair 41,Furniture,2200,55,125.0,62.0,0
141,2025-02-24,284,Office Chair 41,Furniture,2200,55,119.0,47.0,0
141,2025-03-03,271,Office Chair 41,Furniture,2200,55,78.0,46.0,0
141,2025-03-10,266,Office Chair 41,Furniture,2200,55,168.0,90.0,0
141,2025-03-17,279,Office Chair 41,Furniture,2200,55,71.0,62.0,0
141,2025-03-24,288,Office Chair 41,Furniture,2200,55,63.0,30.0,0
141,2025-03-31,272,Office Chair 41,Furniture,2200,55,191.0,73.0,0
141,2025-04-07,304,Office Chair 41,Furniture,2200,55,210.0,86.0,0
141,2025-04-14,281,Office Chair 41,Furniture,2200,55,206.0,91.0,0
141,2025-04-21,304,Office Chair 41,Furniture,2200,55,206.0,91.0,0
141,2025-04-28,282,Office Chair 41,Furniture,2200,55,41.0,51.0,0
141,2025-05-05,300,Office Chair 41,Furniture,2200,55,250.0,10.0,1
141,2025-05-12,271,Office Chair 41,Furniture,2200,55,250.0,10.0,0
141,2025-05-19,267,Office Chair 41,Furniture,2200,55,75.0,56.0,0
141,2025-05-26,280,Office Chair 41,Furniture,2200,55,75.0,56.0,1
141,2025-06-02,278,Office Chair 41,Furniture,2200,55,80.0,85.0,0
141,2025-06-09,270,Office Chair 41,Furniture,2200,55,34.0,80.0,0
141,2025-06-16,258,Office Chair 41,Furniture,2200,55,234.0,75.0,0
141,2025-06-23,235,Office Chair 41,Furniture,2200,55,90.0,23.0,0
141,2025-06-30,253,Office Chair 41,Furniture,2200,55,156.0,94.0,0
141,2025-07-07,260,Office Chair 41,Furniture,2200,55,213.0,82.0,0
141,2025-07-14,235,Office Chair 41,Furniture,2200,55,230.0,29.0,0
141,2025-07-21,234,Office Chair 41,Furniture,2200,55,153.0,59.0,0
141,2025-07-28,238,Office Chair 41,Furniture,2200,55,146.0,50.0,0
141,2025-08-04,220,Office Chair 41,Furniture,2200,55,203.0,53.0,0
141,2025-08-11,226,Office Chair 41,Furniture,2200,55,203.0,53.0,0
141,2025-08-18,218,Office Chair 41,Furniture,2200,55,123.0,5.0,1
141,2025-08-25,234,Office Chair 41,Furniture,2200,55,33.0,3.0,0
141,2025-09-01,219,Office Chair 41,Furniture,2200,55,66.0,56.0,0
141,2025-09-08,210,Office Chair 41,Furniture,2200,55,56.0,9.0,0
141,2025-09-15,196,Office Chair 41,Furniture,2200,55,198.0,8.0,0
141,2025-09-22,213,Office Chair 41,Furniture,2200,55,82.0,30.0,0
141,2025-09-29,220,Office Chair 41,Furniture,2200,55,137.0,67.0,0
141,2025-10-06,212,Office Chair 41,Furniture,2200,55,132.0,50.0,0
141,2025-10-13,211,Office Chair 41,Furniture,2200,55,67.0,40.0,0
141,2025-10-20,206,Office Chair 41,Furniture,2200,55,73.0,58.0,0
141,2025-10-27,224,Office Chair 41,Furniture,2200,55,168.0,71.0,0
141,2025-11-03,212,Office Chair 41,Furniture,2200,55,245.0,29.0,0
141,2025-11-10,222,Office Chair 41,Furniture,2200,55,141.0,66.0,0
141,2025-11-17,246,Office Chair 41,Furniture,2200,55,237.0,84.0,0
141,2025-11-24,214,Office Chair 41,Furniture,2200,55,246.0,35.0,0
141,2025-12-01,242,Office Chair 41,Furniture,2200,55,58.0,79.0,0
141,2025-12-08,232,Office Chair 41,Furniture,2200,55,91.0,46.0,0
141,2025-12-15,241,Office Chair 41,Furniture,2200,55,113.0,16.0,0
141,2025-12-22,259,Office Chair 41,Furniture,2200,55,93.0,76.0,0
141,2025-12-29,106,Office Chair 41,Furniture,2200,55,83.0,99.0,0
142,2024-01-01,187,Study Table 42,Lighting,450,87,,,0
142,2024-01-08,184,Study Table 42,Lighting,450,87,,,0
142,2024-01-15,186,Study Table 42,Lighting,450,87,,,0
142,2024-01-22,194,Study Table 42,Lighting,450,87,,,0
142,2024-01-29,202,Study Table 42,Lighting,450,87,,,0
142,2024-02-05,226,Study Table 42,Lighting,450,87,,,1
142,2024-02-12,204,Study Table 42,Lighting,450,87,,,0
142,2024-02-19,209,Study Table 42,Lighting,450,87,,,0
142,2024-02-26,200,Study Table 42,Lighting,450,87,,,0
142,2024-03-04,204,Study Table 42,Lighting,450,87,,,0
142,2024-03-11,217,Study Table 42,Lighting,450,87,,,0
142,2024-03-18,219,Study Table 42,Lighting,450,87,,,0
142,2024-03-25,226,Study Table 42,Lighting,450,87,,,0
142,2024-04-01,205,Study Table 42,Lighting,450,87,,,0
142,2024-04-08,217,Study Table 42,Lighting,450,87,,,0
142,2024-04-15,232,Study Table 42,Lighting,450,87,,,1
142,2024-04-22,203,Study Table 42,Lighting,450,87,,,0
142,2024-04-29,215,Study Table 42,Lighting,450,87,,,0
142,2024-05-06,203,Study Table 42,Lighting,450,87,,,0
142,2024-05-13,197,Study Table 42,Lighting,450,87,,,0
142,2024-05-20,197,Study Table 42,Lighting,450,87,,,0
142,2024-05-27,199,Study Table 42,Lighting,450,87,,,0
142,2024-06-03,196,Study Table 42,Lighting,450,87,,,0
142,2024-06-10,196,Study Table 42,Lighting,450,87,,,0
142,2024-06-17,193,Study Table 42,Lighting,450,87,,,0
142,2024-06-24,183,Study Table 42,Lighting,450,87,,,0
142,2024-07-01,180,Study Table 42,Lighting,450,87,,,0
142,2024-07-08,186,Study Table 42,Lighting,450,87,,,0
142,2024-07-15,191,Study Table 42,Lighting,450,87,,,0
142,2024-07-22,174,Study Table 42,Lighting,450,87,,,0
142,2024-07-29,181,Study Table 42,Lighting,450,87,,,1
142,2024-08-05,165,Study Table 42,Lighting,450,87,,,0
142,2024-08-12,172,Study Table 42,Lighting,450,87,,,0
142,2024-08-19,168,Study Table 42,Lighting,450,87,,,0
142,2024-08-26,166,Study Table 42,Lighting,450,87,,,0
142,2024-09-02,163,Study Table 42,Lighting,450,87,,,0
142,2024-09-09,159,Study Table 42,Lighting,450,87,,,0
142,2024-09-16,158,Study Table 42,Lighting,450,87,,,0
142,2024-09-23,154,Study Table 42,Lighting,450,87,,,0
142,2024-09-30,161,Study Table 42,Lighting,450,87,,,0
142,2024-10-07,162,Study Table 42,Lighting,450,87,,,0
142,2024-10-14,163,Study Table 42,Lighting,450,87,,,0
142,2024-10-21,162,Study Table 42,Lighting,450,87,,,0
142,2024-10-28,158,Study Table 42,Lighting,450,87,,,0
142,2024-11-04,179,Study Table 42,Lighting,450,87,,,1
142,2024-11-11,173,Study Table 42,Lighting,450,87,,,0
142,2024-11-18,179,Study Table 42,Lighting,450,87,,,0
142,2024-11-25,183,Study Table 42,Lighting,450,87,,,0
142,2024-12-02,187,Study Table 42,Lighting,450,87,,,0
142,2024-12-09,199,Study Table 42,Lighting,450,87,,,0
142,2024-12-16,214,Study Table 42,Lighting,450,87,,,0
142,2024-12-23,215,Study Table 42,Lighting,450,87,,,0
142,2024-12-30,208,Study Table 42,Lighting,450,87,205.0,43.0,0
142,2025-01-06,228,Study Table 42,Lighting,450,87,206.0,52.0,0
142,2025-01-13,192,Study Table 42,Lighting,450,87,206.0,52.0,0
142,2025-01-20,213,Study Table 42,Lighting,450,87,81.0,61.0,0
142,2025-01-27,223,Study Table 42,Lighting,450,87,17.0,66.0,0
142,2025-02-03,223,Study Table 42,Lighting,450,87,85.0,18.0,0
142,2025-02-10,231,Study Table 42,Lighting,450,87,137.0,59.0,0
142,2025-02-17,237,Study Table 42,Lighting,450,87,13.0,86.0,0
142,2025-02-24,237,Study Table 42,Lighting,450,87,41.0,34.0,0
142,2025-03-03,241,Study Table 42,Lighting,450,87,71.0,19.0,0
142,2025-03-10,239,Study Table 42,Lighting,450,87,189.0,93.0,0
142,2025-03-17,254,Study Table 42,Lighting,450,87,27.0,13.0,0
142,2025-03-24,243,Study Table 42,Lighting,450,87,37.0,40.0,0
142,2025-03-31,245,Study Table 42,Lighting,450,87,243.0,0.0,0
142,2025-04-07,246,Study Table 42,Lighting,450,87,243.0,0.0,0
142,2025-04-14,253,Study Table 42,Lighting,450,87,130.0,72.0,0
142,2025-04-21,234,Study Table 42,Lighting,450,87,38.0,47.0,0
142,2025-04-28,235,Study Table 42,Lighting,450,87,197.0,99.0,0
142,2025-05-05,238,Study Table 42,Lighting,450,87,123.0,63.0,0
142,2025-05-12,239,Study Table 42,Lighting,450,87,141.0,61.0,0
142,2025-05-19,245,Study Table 42,Lighting,450,87,132.0,66.0,0
142,2025-05-26,255,Study Table 42,Lighting,450,87,80.0,93.0,0
142,2025-06-02,232,Study Table 42,Lighting,450,87,102.0,1.0,0
142,2025-06-09,225,Study Table 42,Lighting,450,87,220.0,13.0,1
142,2025-06-16,223,Study Table 42,Lighting,450,87,99.0,8.0,0
142,2025-06-23,218,Study Table 42,Lighting,450,87,223.0,88.0,0
142,2025-06-30,234,Study Table 42,Lighting,450,87,62.0,57.0,0
142,2025-07-07,207,Study Table 42,Lighting,450,87,62.0,57.0,0
142,2025-07-14,219,Study Table 42,Lighting,450,87,166.0,81.0,1
142,2025-07-21,210,Study Table 42,Lighting,450,87,210.0,94.0,1
142,2025-07-28,211,Study Table 42,Lighting,450,87,130.0,34.0,1
142,2025-08-04,195,Study Table 42,Lighting,450,87,63.0,0.0,0
142,2025-08-11,209,Study Table 42,Lighting,450,87,63.0,0.0,0
142,2025-08-18,181,Study Table 42,Lighting,450,87,13.0,42.0,0
142,2025-08-25,199,Study Table 42,Lighting,450,87,240.0,54.0,1
142,2025-09-01,185,Study Table 42,Lighting,450,87,56.0,70.0,0
142,2025-09-08,188,Study Table 42,Lighting,450,87,167.0,65.0,0
142,2025-09-15,168,Study Table 42,Lighting,450,87,86.0,47.0,0
142,2025-09-22,190,Study Table 42,Lighting,450,87,132.0,24.0,0
142,2025-09-29,193,Study Table 42,Lighting,450,87,129.0,71.0,0
142,2025-10-06,191,Study Table 42,Lighting,450,87,109.0,92.0,0
142,2025-10-13,184,Study Table 42,Lighting,450,87,109.0,92.0,0
142,2025-10-20,184,Study Table 42,Lighting,450,87,88.0,47.0,0
142,2025-10-27,199,Study Table 42,Lighting,450,87,195.0,8.0,0
142,2025-11-03,192,Study Table 42,Lighting,450,87,207.0,37.0,0
142,2025-11-10,198,Study Table 42,Lighting,450,87,127.0,83.0,0
142,2025-11-17,206,Study Table 42,Lighting,450,87,74.0,41.0,0
142,2025-11-24,203,Study Table 42,Lighting,450,87,74.0,41.0,0
142,2025-12-01,214,Study Table 42,Lighting,450,87,245.0,36.0,0
142,2025-12-08,216,Study Table 42,Lighting,450,87,214.0,14.0,0
142,2025-12-15,228,Study Table 42,Lighting,450,87,237.0,36.0,0
142,2025-12-22,233,Study Table 42,Lighting,450,87,127.0,81.0,0
142,2025-12-29,96,Study Table 42,Lighting,450,87,34.0,39.0,0
143,2024-01-01,219,Desk Lamp 43,Electronics,900,76,,,0
143,2024-01-08,230,Desk Lamp 43,Electronics,900,76,,,0
143,2024-01-15,221,Desk Lamp 43,Electronics,900,76,,,0
143,2024-01-22,211,Desk Lamp 43,Electronics,900,76,,,1
143,2024-01-29,219,Desk Lamp 43,Electronics,900,76,,,0
143,2024-02-05,245,Desk Lamp 43,Electronics,900,76,,,0
143,2024-02-12,272,Desk Lamp 43,Electronics,900,76,,,0
143,2024-02-19,243,Desk Lamp 43,Electronics,900,76,,,0
143,2024-02-26,235,Desk Lamp 43,Electronics,900,76,,,0
143,2024-03-04,245,Desk Lamp 43,Electronics,900,76,,,0
143,2024-03-11,257,Desk Lamp 43,Electronics,900,76,,,1
143,2024-03-18,252,Desk Lamp 43,Electronics,900,76,,,0
143,2024-03-25,266,Desk Lamp 43,Electronics,900,76,,,0
143,2024-04-01,260,Desk Lamp 43,Electronics,900,76,,,0
143,2024-04-08,268,Desk Lamp 43,Electronics,900,76,,,0
143,2024-04-15,263,Desk Lamp 43,Electronics,900,76,,,0
143,2024-04-22,243,Desk Lamp 43,Electronics,900,76,,,1
143,2024-04-29,264,Desk Lamp 43,Electronics,900,76,,,0
143,2024-05-06,263,Desk Lamp 43,Electronics,900,76,,,0
143,2024-05-13,243,Desk Lamp 43,Electronics,900,76,,,0
143,2024-05-20,241,Desk Lamp 43,Electronics,900,76,,,0
143,2024-05-27,241,Desk Lamp 43,Electronics,900,76,,,0
143,2024-06-03,244,Desk Lamp 43,Electronics,900,76,,,0
143,2024-06-10,244,Desk Lamp 43,Electronics,900,76,,,0
143,2024-06-17,217,Desk Lamp 43,Electronics,900,76,,,0
143,2024-06-24,216,Desk Lamp 43,Electronics,900,76,,,0
143,2024-07-01,238,Desk Lamp 43,Electronics,900,76,,,0
143,2024-07-08,219,Desk Lamp 43,Electronics,900,76,,,0
143,2024-07-15,219,Desk Lamp 43,Electronics,900,76,,,0
143,2024-07-22,207,Desk Lamp 43,Electronics,900,76,,,0
143,2024-07-29,206,Desk Lamp 43,Electronics,900,76,,,0
143,2024-08-05,195,Desk Lamp 43,Electronics,900,76,,,1
143,2024-08-12,204,Desk Lamp 43,Electronics,900,76,,,0
143,2024-08-19,182,Desk Lamp 43,Electronics,900,76,,,0
143,2024-08-26,201,Desk Lamp 43,Electronics,900,76,,,1
143,2024-09-02,201,Desk Lamp 43,Electronics,900,76,,,1
143,2024-09-09,187,Desk Lamp 43,Electronics,900,76,,,0
143,2024-09-16,191,Desk Lamp 43,Electronics,900,76,,,0
143,2024-09-23,185,Desk Lamp 43,Electronics,900,76,,,0
143,2024-09-30,196,Desk Lamp 43,Electronics,900,76,,,0
143,2024-10-07,195,Desk Lamp 43,Electronics,900,76,,,0
143,2024-10-14,182,Desk Lamp 43,Electronics,900,76,,,0
143,2024-10-21,206,Desk Lamp 43,Electronics,900,76,,,0
143,2024-10-28,201,Desk Lamp 43,Electronics,900,76,,,0
143,2024-11-04,209,Desk Lamp 43,Electronics,900,76,,,0
143,2024-11-11,202,Desk Lamp 43,Electronics,900,76,,,1
143,2024-11-18,212,Desk Lamp 43,Electronics,900,76,,,0
143,2024-11-25,218,Desk Lamp 43,Electronics,900,76,,,0
143,2024-12-02,199,Desk Lamp 43,Electronics,900,76,,,0
143,2024-12-09,229,Desk Lamp 43,Electronics,900,76,,,0
143,2024-12-16,230,Desk Lamp 43,Electronics,900,76,,,0
143,2024-12-23,251,Desk Lamp 43,Electronics,900,76,,,0
143,2024-12-30,253,Desk Lamp 43,Electronics,900,76,229.0,95.0,0
143,2025-01-06,250,Desk Lamp 43,Electronics,900,76,202.0,10.0,0
143,2025-01-13,253,Desk Lamp 43,Electronics,900,76,178.0,59.0,0
143,2025-01-20,260,Desk Lamp 43,Electronics,900,76,229.0,90.0,0
143,2025-01-27,260,Desk Lamp 43,Electronics,900,76,229.0,90.0,1
143,2025-02-03,295,Desk Lamp 43,Electronics,900,76,229.0,90.0,0
143,2025-02-10,276,Desk Lamp 43,Electronics,900,76,244.0,21.0,0
143,2025-02-17,287,Desk Lamp 43,Electronics,900,76,237.0,31.0,0
143,2025-02-24,294,Desk Lamp 43,Electronics,900,76,115.0,53.0,0
143,2025-03-03,294,Desk Lamp 43,Electronics,900,76,139.0,85.0,0
143,2025-03-10,284,Desk Lamp 43,Electronics,900,76,26.0,35.0,0
143,2025-03-17,319,Desk Lamp 43,Electronics,900,76,232.0,71.0,0
143,2025-03-24,297,Desk Lamp 43,Electronics,900,76,206.0,3.0,0
143,2025-03-31,289,Desk Lamp 43,Electronics,900,76,67.0,36.0,0
143,2025-04-07,304,Desk Lamp 43,Electronics,900,76,215.0,91.0,0
143,2025-04-14,296,Desk Lamp 43,Electronics,900,76,196.0,50.0,0
143,2025-04-21,294,Desk Lamp 43,Electronics,900,76,196.0,50.0,0
143,2025-04-28,318,Desk Lamp 43,Electronics,900,76,196.0,50.0,0
143,2025-05-05,287,Desk Lamp 43,Electronics,900,76,117.0,93.0,0
143,2025-05-12,286,Desk Lamp 43,Electronics,900,76,76.0,70.0,0
143,2025-05-19,279,Desk Lamp 43,Electronics,900,76,178.0,1.0,0
143,2025-05-26,298,Desk Lamp 43,Electronics,900,76,178.0,1.0,1
143,2025-06-02,290,Desk Lamp 43,Electronics,900,76,44.0,97.0,0
143,2025-06-09,276,Desk Lamp 43,Electronics,900,76,207.0,73.0,0
143,2025-06-16,253,Desk Lamp 43,Electronics,900,76,207.0,73.0,0
143,2025-06-23,270,Desk Lamp 43,Electronics,900,76,35.0,12.0,0
143,2025-06-30,255,Desk Lamp 43,Electronics,900,76,113.0,99.0,0
143,2025-07-07,251,Desk Lamp 43,Electronics,900,76,113.0,99.0,0
143,2025-07-14,244,Desk Lamp 43,Electronics,900,76,149.0,50.0,0
143,2025-07-21,226,Desk Lamp 43,Electronics,900,76,181.0,82.0,0
143,2025-07-28,233,Desk Lamp 43,Electronics,900,76,70.0,45.0,0
143,2025-08-04,231,Desk Lamp 43,Electronics,900,76,166.0,94.0,0
143,2025-08-11,227,Desk Lamp 43,Electronics,900,76,73.0,22.0,0
143,2025-08-18,215,Desk Lamp 43,Electronics,900,76,101.0,15.0,0
143,2025-08-25,231,Desk Lamp 43,Electronics,900,76,176.0,40.0,0
143,2025-09-01,242,Desk Lamp 43,Electronics,900,76,123.0,38.0,0
143,2025-09-08,225,Desk Lamp 43,Electronics,900,76,123.0,38.0,0
143,2025-09-15,215,Desk Lamp 43,Electronics,900,76,123.0,38.0,0
143,2025-09-22,213,Desk Lamp 43,Electronics,900,76,136.0,73.0,0
143,2025-09-29,204,Desk Lamp 43,Electronics,900,76,74.0,100.0,0
143,2025-10-06,228,Desk Lamp 43,Electronics,900,76,195.0,62.0,0
143,2025-10-13,217,Desk Lamp 43,Electronics,900,76,90.0,52.0,0
143,2025-10-20,224,Desk Lamp 43,Electronics,900,76,120.0,36.0,0
